dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,Delichon urbicum,House martin,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.879451,0.572411,-0.780169,0.792155,0.696304,0.627541,0.853128,0.771219,0.491328,-0.862786,0.690343,0.615438,0.546486,0.77179,0.987682,0.653495,-0.697553,0.893966,0.77717,0.708596,0.934467,0.063323,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Delphinapterus leucas,Beluga,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Delphinapterus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.843375,0.319672,-1.075919,0.749911,0.704897,0.590676,0.798306,0.734705,0.210411,-1.190089,0.617384,0.580484,0.481504,0.688257,0.952045,0.428933,-0.961749,0.882438,0.829311,0.699848,0.908355,0.073375,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Delphinus delphis,Common dolphin,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,false,curated_candidate_bank_v1,0.956,0.79914,0.309125,-0.918492,0.863998,0.770362,0.666232,0.874289,0.719174,0.229036,-0.999539,0.757538,0.669973,0.586162,0.794039,0.879106,0.389214,-0.837445,0.970459,0.870752,0.746303,0.95454,0.062358,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Dendroctonus ponderosae,Mountain pine beetle,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.058494,0.940939,-0.875744,0.553580,0.562554,0.483535,0.461605,0.964102,0.874218,-0.942832,0.459997,0.495888,0.416822,0.394822,1.152886,1.00766,-0.808656,0.647163,0.62922,0.550248,0.528388,0.058610,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Desmodus rotundus,Common vampire bat,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Desmodus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.926644,0.769771,-0.769358,0.724979,0.700573,0.56582,0.764486,0.827419,0.670073,-0.872953,0.601133,0.584300,0.466194,0.664158,1.025869,0.869468,-0.665763,0.848825,0.816847,0.665447,0.864814,0.069606,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Devario aequipinnatus,Giant danio,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Devario,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.920889,0.554616,-1.03017,0.638652,0.6413,0.536018,0.509362,0.820719,0.465643,-1.097566,0.571296,0.574105,0.4688,0.442111,1.021059,0.643589,-0.962774,0.706008,0.708496,0.603236,0.576614,0.059149,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Diabrotica virgifera,Western corn rootworm,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.082399,0.771055,-0.923299,0.522939,0.55155,0.465644,0.441503,0.991620,0.709551,-0.98522,0.432991,0.490107,0.404148,0.379927,1.173178,0.83256,-0.861377,0.612887,0.612994,0.52714,0.503078,0.057106,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Dicentrarchus labrax,European seabass,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Dicentrarchus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.108343,0.628311,-1.48188,0.363021,0.487395,0.370552,0.345672,0.992898,0.522254,-1.572334,0.273006,0.399056,0.281985,0.256762,1.223788,0.734367,-1.391425,0.453035,0.575733,0.459119,0.434583,0.066217,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Diceros bicornis,Black rhinoceros,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.067717,0.376792,-1.402008,0.453232,0.571633,0.411737,0.608111,0.986284,0.295263,-1.484272,0.345804,0.470068,0.330222,0.526457,1.149151,0.458321,-1.319743,0.560660,0.673199,0.493251,0.689764,0.062825,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Dicrurus macrocercus,Black drongo,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.946210,0.477841,-0.920581,0.598722,0.624656,0.52319,0.721273,0.700432,0.233563,-1.319409,0.255060,0.390749,0.280342,0.462982,1.191987,0.722118,-0.521753,0.942383,0.858563,0.766039,0.979564,0.153095,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Didelphis virginiana,Virginia opossum,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.947268,0.448651,-1.13284,0.574352,0.634646,0.505433,0.692522,0.714567,0.207014,-1.519242,0.236355,0.395208,0.265199,0.437423,1.17997,0.690288,-0.746437,0.912350,0.874085,0.745667,0.947622,0.150258,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Diomedea exulans,Wandering albatross,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,false,assistant_curated_candidate_bank_v2,0.879,0.949054,0.475006,-0.977532,0.631080,0.638531,0.53679,0.740563,0.697169,0.223507,-1.411772,0.267078,0.398341,0.286854,0.473634,1.200938,0.726506,-0.543293,0.995081,0.878721,0.786725,1.0,0.160392,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Dipodomys deserti,Desert kangaroo rat,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.1378,0.672503,-1.368888,0.394502,0.531418,0.388515,0.590239,1.000169,0.533285,-1.522624,0.229324,0.381176,0.249539,0.448854,1.275431,0.81172,-1.215152,0.559681,0.681661,0.527492,0.731623,0.086680,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Dromaius novaehollandiae,Emu,Animalia,Chordata,Aves,Casuariiformes,Dromaiidae,Dromaius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.977615,0.334875,-1.146443,0.581423,0.647674,0.512714,0.713966,0.896440,0.297197,-1.184225,0.510531,0.610011,0.475038,0.676271,1.058789,0.372553,-1.108661,0.652315,0.685336,0.55039,0.751662,0.051508,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Drosophila melanogaster,Fruit fly,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,true,seed_species,0.956,1.217390,0.858239,-1.040757,0.367970,0.455347,0.372597,0.353842,1.083345,0.74135,-1.163326,0.230308,0.339234,0.255819,0.236045,1.351436,0.975128,-0.918187,0.505632,0.571461,0.489375,0.47164,0.076894,0.929875,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Drosophila suzukii,Spotted-wing drosophila,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.249454,0.873387,-1.057994,0.366520,0.44949,0.366223,0.349616,1.147372,0.796012,-1.136951,0.264328,0.372341,0.28888,0.27198,1.351536,0.950762,-0.979037,0.468712,0.526639,0.443566,0.427253,0.062022,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Dryocopus pileatus,Pileated woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.950445,0.469242,-0.942199,0.543153,0.608165,0.500314,0.690572,0.714561,0.236654,-1.292418,0.229724,0.384471,0.268945,0.446155,1.186329,0.70183,-0.59198,0.856581,0.831858,0.731683,0.934989,0.142565,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Dugong dugon,Dugong,Animalia,Chordata,Mammalia,Sirenia,Dugongidae,Dugong,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.923819,0.4116,-1.08534,0.601609,0.646788,0.51481,0.699993,0.690059,0.168772,-1.476856,0.260513,0.406341,0.273406,0.443482,1.15758,0.654429,-0.693824,0.942705,0.887236,0.756214,0.956505,0.151358,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Dynastes hercules,Hercules beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.195508,0.776904,-1.194169,0.348431,0.490972,0.365438,0.327134,1.093331,0.699472,-1.272613,0.246526,0.413688,0.288028,0.249533,1.297685,0.854335,-1.115724,0.450336,0.568256,0.442849,0.404736,0.061996,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Dynastes tityus,Eastern Hercules beetle,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.194626,0.777299,-1.192228,0.349618,0.491525,0.366369,0.328101,1.090775,0.697658,-1.272973,0.245954,0.412044,0.286751,0.248274,1.298477,0.856941,-1.111483,0.453283,0.571006,0.445988,0.407927,0.062731,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Eciton burchellii,Army ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.861338,0.849122,-0.356639,0.882839,0.751654,0.640520,0.660527,0.770928,0.788199,-0.417709,0.793431,0.690752,0.567944,0.599578,0.951748,0.910046,-0.295569,0.972248,0.812556,0.713096,0.721476,0.060379,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Eclectus roratus,Eclectus parrot,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Eclectus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.934252,0.525391,-0.752073,0.750449,0.721247,0.606401,0.808643,0.842345,0.46812,-0.809613,0.667360,0.664015,0.549135,0.751326,1.026158,0.582663,-0.694534,0.833537,0.778479,0.663667,0.865961,0.056024,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Egretta thula,Snowy egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.031349,0.512026,-1.147499,0.344091,0.44628,0.345735,0.52159,0.898265,0.399472,-1.264756,0.213391,0.334368,0.233265,0.408275,1.164432,0.62458,-1.030242,0.474790,0.558191,0.458205,0.634904,0.075146,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Electrophorus electricus,Electric eel,Animalia,Chordata,Actinopterygii,Gymnotiformes,Gymnotidae,Electrophorus,false,assistant_curated_candidate_bank_v2,0.956,1.152837,0.717235,-1.551343,0.297262,0.466828,0.327085,0.294414,1.073175,0.652232,-1.580157,0.268457,0.438061,0.298312,0.265634,1.232499,0.782237,-1.522529,0.326067,0.495596,0.355858,0.323195,0.050363,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Elephas maximus,Asian elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,false,curated_candidate_bank_v1,0.956,0.797463,0.308033,-0.721661,0.897050,0.833144,0.688368,0.874353,0.717592,0.228027,-0.802727,0.790594,0.732832,0.608382,0.794168,0.877334,0.388039,-0.640595,1.000000,0.933457,0.768354,0.954537,0.062338,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Emberiza citrinella,Yellowhammer,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.057733,0.561949,-1.026809,0.584848,0.60164,0.492702,0.712724,0.944077,0.473602,-1.117844,0.476358,0.513666,0.404404,0.623937,1.171388,0.650296,-0.935774,0.693337,0.689614,0.581,0.80151,0.065911,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Enhydra lutris,Sea otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.051479,0.512723,-1.223159,0.485757,0.584177,0.441418,0.628242,0.9029,0.362327,-1.390325,0.308864,0.423886,0.291298,0.475359,1.200058,0.663119,-1.055992,0.662651,0.744469,0.591538,0.781124,0.091768,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Epinephelus marginatus,Dusky grouper,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.130692,0.541616,-1.593481,0.305207,0.459598,0.332927,0.306178,1.032957,0.455390,-1.657239,0.241499,0.396089,0.26939,0.2426,1.228427,0.627842,-1.529723,0.368915,0.523107,0.396464,0.369757,0.058082,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Episyrphus balteatus,Marmalade hoverfly,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Episyrphus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.200150,0.799159,-0.970271,0.436804,0.514422,0.413811,0.385626,1.100598,0.725225,-1.045271,0.337528,0.440643,0.3399,0.311514,1.299702,0.873092,-0.89527,0.536080,0.588201,0.487723,0.459738,0.060876,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Eptesicus fuscus,Big brown bat,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.961703,0.708922,-0.838964,0.683247,0.662121,0.539267,0.739646,0.812154,0.557514,-1.007598,0.505123,0.500938,0.388141,0.58569,1.111251,0.86033,-0.670331,0.861371,0.823305,0.690392,0.893601,0.092261,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
