dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.5.0,2026-03-19T16:39:53Z,Electrophorus electricus,Electric eel,Animalia,Chordata,Actinopterygii,Gymnotiformes,Gymnotidae,Electrophorus,false,assistant_curated_candidate_bank_v2,0.956,1.134043,0.708397,-1.55148,0.297209,0.466633,0.326993,0.294474,1.054377,0.643392,-1.580297,0.268405,0.437864,0.298222,0.265702,1.213710,0.773401,-1.522662,0.326012,0.495402,0.355763,0.323246,0.050364,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Elephas maximus,Asian elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,false,curated_candidate_bank_v1,0.956,0.787528,0.305716,-0.710391,0.868644,0.821305,0.702019,0.888703,0.721205,0.239451,-0.777376,0.772447,0.731563,0.635899,0.822566,0.853852,0.371981,-0.643407,0.964840,0.911047,0.768138,0.954841,0.057934,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Esox lucius,Northern pike,Animalia,Chordata,Actinopterygii,Esociformes,Esocidae,Esox,false,assistant_curated_candidate_bank_v2,0.879,1.006803,0.600650,-1.191378,0.43061,0.519441,0.417426,0.396414,0.745193,0.349141,-1.579023,0.118539,0.291327,0.186625,0.163921,1.268413,0.852158,-0.803732,0.742682,0.747554,0.648227,0.628908,0.148399,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Eudyptes chrysocome,Southern rockhopper penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,false,assistant_curated_candidate_bank_v2,0.879,0.831702,0.384398,-0.900229,0.787239,0.736364,0.649745,0.865889,0.757171,0.365406,-0.919227,0.724118,0.717373,0.630754,0.846898,0.906233,0.40339,-0.88123,0.850359,0.755354,0.668735,0.88488,0.048817,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Falco peregrinus,Peregrine falcon,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,false,assistant_curated_candidate_bank_v2,0.956,0.976609,0.457767,-0.9905,0.586699,0.645575,0.538956,0.746676,0.705885,0.203755,-1.421301,0.248487,0.409975,0.300376,0.506244,1.247333,0.711779,-0.559698,0.924910,0.881175,0.777535,0.987109,0.156740,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Formica rufa,Red wood ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Formica,false,assistant_curated_candidate_bank_v2,0.956,0.897029,0.861594,-0.349434,0.862515,0.761079,0.643224,0.659017,0.811270,0.807847,-0.403331,0.777854,0.707371,0.576581,0.605297,0.982789,0.91534,-0.295537,0.947177,0.814787,0.709867,0.712736,0.058574,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Fregata magnificens,Magnificent frigatebird,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,false,assistant_curated_candidate_bank_v2,0.879,0.962047,0.447712,-1.024481,0.685847,0.662738,0.574657,0.793406,0.814254,0.319344,-1.163171,0.538387,0.536609,0.448138,0.66665,1.109840,0.576079,-0.885791,0.833306,0.788868,0.701176,0.920162,0.081794,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Gadus morhua,Atlantic cod,Animalia,Chordata,Actinopterygii,Gadiformes,Gadidae,Gadus,false,curated_candidate_bank_v1,0.879,1.078823,0.491422,-1.449937,0.399413,0.513408,0.398308,0.372496,0.931451,0.352081,-1.586282,0.266833,0.388984,0.273512,0.247471,1.226195,0.630762,-1.313592,0.531992,0.637833,0.523104,0.497521,0.081241,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Gallus gallus,Red junglefowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,false,curated_candidate_bank_v1,0.879,1.000165,0.437146,-1.010819,0.634058,0.663657,0.549944,0.757558,0.870754,0.329916,-1.122797,0.508578,0.557525,0.44362,0.651117,1.129576,0.544376,-0.89884,0.759537,0.769788,0.656268,0.863999,0.072936,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Gasterosteus aculeatus,Three-spined stickleback,Animalia,Chordata,Actinopterygii,Gasterosteiformes,Gasterosteidae,Gasterosteus,true,seed_species,0.879,1.053993,0.710616,-1.055534,0.534597,0.558731,0.466956,0.448093,0.975564,0.647132,-1.080712,0.509428,0.533584,0.441808,0.422944,1.132422,0.774099,-1.030356,0.559766,0.583878,0.492104,0.473241,0.049856,0.817937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Gorilla gorilla,Western gorilla,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,false,assistant_curated_candidate_bank_v2,0.956,0.824223,0.325385,-0.641296,0.877655,0.835045,0.701726,0.868658,0.741076,0.242335,-0.725535,0.768909,0.732405,0.606080,0.769027,0.90737,0.408435,-0.557056,0.986400,0.937685,0.797372,0.968290,0.073531,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.5.0,2026-03-19T16:39:53Z,Gromphadorhina portentosa,Madagascar hissing cockroach,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Gromphadorhina,false,assistant_curated_candidate_bank_v2,0.879,1.083948,0.859299,-0.814928,0.396372,0.456288,0.379704,0.345204,0.944652,0.737705,-0.945009,0.253700,0.336566,0.259654,0.22496,1.223244,0.980892,-0.684847,0.539045,0.576009,0.499753,0.465448,0.078821,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Gryllus bimaculatus,Field cricket,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllus,false,assistant_curated_candidate_bank_v2,0.956,1.156817,0.926686,-1.096618,0.460289,0.52665,0.451882,0.435701,1.042274,0.83387,-1.192226,0.345337,0.434497,0.359612,0.343361,1.271361,1.019502,-1.001009,0.575241,0.618803,0.544152,0.528041,0.067362,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Haliaeetus leucocephalus,Bald eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,false,assistant_curated_candidate_bank_v2,0.956,0.969105,0.413927,-0.994595,0.495796,0.599449,0.488193,0.682399,0.744357,0.204746,-1.271958,0.242724,0.400673,0.287681,0.480818,1.193852,0.623107,-0.717231,0.748867,0.798226,0.688705,0.88398,0.123208,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Heliconius erato,Red postman butterfly,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,false,assistant_curated_candidate_bank_v2,0.879,0.987925,0.672047,-0.854184,0.377547,0.488019,0.396468,0.366272,0.824923,0.524548,-1.018444,0.206937,0.343959,0.251811,0.22126,1.150927,0.819547,-0.689923,0.548157,0.632079,0.541125,0.511283,0.090350,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Heterocephalus glaber,Naked mole-rat,Animalia,Chordata,Mammalia,Rodentia,Heterocephalidae,Heterocephalus,false,assistant_curated_candidate_bank_v2,0.956,0.801316,0.526098,-0.602947,0.865193,0.758092,0.676145,0.883816,0.670237,0.395828,-0.744236,0.716669,0.616507,0.54782,0.755256,0.932396,0.656368,-0.461658,1.000000,0.899677,0.80447,1.0,0.082191,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Hippocampus kuda,Yellow seahorse,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,false,assistant_curated_candidate_bank_v2,0.879,0.943519,0.589858,-1.059674,0.425997,0.490671,0.400824,0.385543,0.728223,0.382600,-1.313494,0.196753,0.300732,0.209387,0.193171,1.158815,0.797116,-0.805854,0.65524,0.680609,0.592261,0.577914,0.117222,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Hydrochoerus hydrochaeris,Capybara,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,false,assistant_curated_candidate_bank_v2,0.956,0.814837,0.444107,-0.915923,0.775768,0.733985,0.634843,0.836824,0.67534,0.305605,-1.068239,0.613347,0.585400,0.498721,0.700415,0.954335,0.582608,-0.763607,0.938188,0.882570,0.770966,0.973233,0.085887,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Larus argentatus,Herring gull,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,false,curated_candidate_bank_v1,0.879,1.066432,0.458602,-1.170858,0.558371,0.610303,0.51203,0.731932,0.916582,0.327932,-1.312548,0.408426,0.482006,0.383321,0.602972,1.216282,0.589272,-1.029168,0.708315,0.7386,0.640739,0.860892,0.082802,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Locusta migratoria,Migratory locust,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Locusta,false,curated_candidate_bank_v1,0.879,0.938023,0.670782,-0.622137,0.765198,0.713228,0.638728,0.600834,0.826020,0.581045,-0.713782,0.653214,0.623954,0.549371,0.511429,1.050027,0.760519,-0.530492,0.877182,0.802503,0.728084,0.690239,0.066209,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Loxodonta africana,African bush elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,false,assistant_curated_candidate_bank_v2,0.956,0.793225,0.308511,-0.722669,0.862671,0.814734,0.696938,0.884764,0.712258,0.227651,-0.804847,0.755542,0.713874,0.616341,0.804135,0.874192,0.389372,-0.64049,0.969799,0.915594,0.777535,0.965393,0.062611,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Macaca mulatta,Rhesus macaque,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,true,seed_species,0.956,0.872132,0.367376,-0.707374,0.837481,0.796942,0.682638,0.852268,0.822047,0.317314,-0.757706,0.751894,0.718293,0.632631,0.777667,0.922216,0.417438,-0.657042,0.923068,0.875591,0.732645,0.926869,0.060502,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.5.0,2026-03-19T16:39:53Z,Manduca sexta,Tobacco hornworm moth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,false,curated_candidate_bank_v1,0.879,1.173370,0.894079,-1.181234,0.373026,0.504385,0.400982,0.373549,1.029987,0.767932,-1.317097,0.225633,0.380355,0.276581,0.248929,1.316754,1.020226,-1.045371,0.520419,0.628415,0.525383,0.498169,0.080773,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Mus musculus,House mouse,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,true,seed_species,0.956,1.070878,0.755217,-1.233099,0.556090,0.546555,0.496777,0.732782,0.996953,0.681372,-1.307934,0.454363,0.451143,0.423131,0.659112,1.144804,0.829062,-1.158263,0.657817,0.641967,0.570422,0.806452,0.060290,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Nasonia vitripennis,Jewel wasp,Animalia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Nasonia,false,assistant_curated_candidate_bank_v2,0.956,1.216066,0.873456,-1.019963,0.383530,0.466151,0.336207,0.369148,1.127146,0.814828,-1.079125,0.295520,0.407656,0.265635,0.310616,1.304987,0.932083,-0.960801,0.471541,0.524646,0.406779,0.427681,0.059796,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.5.0,2026-03-19T16:39:53Z,Neolamprologus pulcher,Daffodil cichlid,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Neolamprologus,false,assistant_curated_candidate_bank_v2,0.956,0.910595,0.638677,-0.881185,0.67226,0.639086,0.5524,0.530407,0.811493,0.550956,-0.947237,0.606386,0.573654,0.486947,0.46494,1.009697,0.726397,-0.815133,0.738134,0.704517,0.617853,0.595874,0.058670,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.5.0,2026-03-19T16:39:53Z,Nestor notabilis,Kea,Animalia,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,true,seed_species,0.879,0.938866,0.453061,-0.712733,0.798875,0.762088,0.652732,0.85701,0.818558,0.356883,-0.812464,0.683615,0.666741,0.557239,0.761429,1.059174,0.54924,-0.613003,0.914134,0.857434,0.748225,0.952592,0.068702,0.821687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.5.0,2026-03-19T16:39:53Z,Octopus vulgaris,Common octopus,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,true,seed_species,0.879,1.164719,0.613239,-1.462806,0.388233,0.513878,0.396705,0.605549,1.025211,0.473227,-1.61166,0.243361,0.377188,0.260114,0.466965,1.304228,0.75325,-1.313952,0.533104,0.650568,0.533297,0.744132,0.071833,0.807937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,false,
0.5.0,2026-03-19T16:39:53Z,Odocoileus virginianus,White-tailed deer,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,false,curated_candidate_bank_v1,0.879,0.987745,0.437164,-1.039975,0.594013,0.680539,0.530429,0.714237,0.950889,0.400316,-1.076916,0.515503,0.609531,0.4936,0.677405,1.0246,0.474012,-1.003033,0.672522,0.751547,0.567258,0.751068,0.050627,0.811687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.5.0,2026-03-19T16:39:53Z,Oncorhynchus mykiss,Rainbow trout,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,false,curated_candidate_bank_v1,0.956,1.076577,0.492411,-1.332354,0.442938,0.54477,0.419209,0.393076,0.979442,0.406904,-1.395194,0.380197,0.482279,0.356706,0.330565,1.173712,0.577917,-1.269513,0.505679,0.607261,0.481712,0.455586,0.057802,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.125/0.135/0.030;temporal_discount_rate:0.219/0.130/0.030;effort_price_elasticity:0.196/0.263/0.030;cooperation_propensity:0.149/0.183/0.030;inequity_sensitivity:0.117/0.119/0.030;punishment_propensity:0.102/0.121/0.030;tokenization_capacity:0.210/0.122/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
